sample_name,replicate,serial_number,extract_number,seqid_16s_xxx,seqid_18s_xxx,seqid_12s_xxx,project_id,project_title,project_description,project_proposal,notes,collection_date_only,collection_time_local_only,cruise,station,region,degrees_latitude,degrees_longitude,depth_meters,depth_category,ctd_bottle_no,volume_filtered_ml,sample_collection_device,sample_collection_method,sample_material_processing,size_fraction,env_material,sample_type,temperature_celsius,ph,salinity,pressure,temp_station,temp_depth,ctdoxy,oxygen_umol_kg,phosphate_umol_kg,silicate_umol_kg,nitrate_umol_kg,nitrite_umol_kg,nitrate_nitrite_umol_kg,nh4_umol_kg,dic_umol_kg,pco2_mea_uatm,ph_tot_mea,carbonate_umol_kg,dna_sample_number,plate,plate_name,well_number,well_position,station_depth,ship_crs_expocode,woce_sect,date,utc_time,lat_lon,submitted_to_insdc,investigation_type,samp_mat_process,target_gene,additional_notes,notes_on_bottle_metadata
GOMECC4_FLSTRAITS_Sta123_DCM_B,B,GOMECC4_436,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/17/2021,19:06-04:00,,Sta123,FLSTRAITS,24.735,80.622,30,DCM,9,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.085,8.09044,35.719,30,29.085_123,29.085_30,4.3873,194.42,0.03707,1.2878,0.04195,0.00878,0.05073,0.21854,2029.36,#N/A,8.09044,230.459,436,Plate5,GOMECC2021_Plate5,81,A11,123_30,WBTSRHB,RB2103,2021-10-17,23:09+00:00,24.735_80.622,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CANCUN_Sta117_Surface_C,C,GOMECC4_401,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/15/2021,19:00-04:00,,Sta117,CANCUN,21.591,86.503,3,Surface,12,2080,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.915,8.09213,36.202,3,29.915_117,29.915_3,4.3635,194.813,0.01463,1.28051,0.06144,0.05266,0.11411,0.21163,2021.05,282.7,8.09213,234.592,401,Plate5,GOMECC2021_Plate5,82,B11,117_3,WBTSRHB,RB2103,2021-10-15,23:12+00:00,21.591_86.503,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CAPECORAL_Sta141_DCM_A,A,GOMECC4_480,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/20/2021,12:47-04:00,,Sta141,CAPECORAL,25.574,84.843,59,DCM,20,2040,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,25.386,8.00483,36.405,60,25.386_141,25.386_59,4.0686,183.634,0.11996,3.09853,0.96457,0.25065,1.21523,0.17068,2101.49,#N/A,8.00483,#N/A,480,Plate4,GOMECC2021_Plate4,80,H10,141_59,WBTSRHB,RB2103,2021-10-20,17:05+00:00,25.574_84.843,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Not enough water for eDNA. Combined bottles 20+21. Pick bottle 20 for CTD metadata.,
GOMECC4_TAMPA_Sta10_Deep_B,B,GOMECC4_034,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/17/2021,17:27-04:00,,Sta10,TAMPA,26.221,85.665,3241,Deep,1,2860,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,4.394,7.70998,34.976,3287,4.394_10,4.394_3241,4.6699,219.812,1.47328,23.8352,21.6804,0.02441,21.7048,0.41396,2192.95,795.82,7.70998,110.654,34,Plate4,GOMECC2021_Plate4,81,A11,10_3241,WBTSRHB,RB2103,2021-09-17,23:23+00:00,26.221_85.665,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}","Test out using carboys to fill from the bottles instead of whirlpaks. Poor logistics, move back to bags.",
GOMECC4_CATOCHE_Sta115_Deep_A,A,GOMECC4_384,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/15/2021,12:40-04:00,,Sta115,CATOCHE,21.948,86.992,22,Deep,3,1960,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,23.649,7.97661,36.601,22,23.649_115,23.649_22,4.0064,182.595,0.11797,2.18393,0.06727,0.06825,0.13552,0.44264,2118.04,397.72,7.97661,195.364,384,Plate4,GOMECC2021_Plate4,82,B11,115_22,WBTSRHB,RB2103,2021-10-15,16:47+00:00,21.948_86.992,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",DCM = 20 m.,Bottle 1.
GOMECC4_CAPECORAL_Sta141_Surface_C,C,GOMECC4_485,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/20/2021,12:47-04:00,,Sta141,CAPECORAL,25.574,84.843,4,Surface,24,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.901,10.1012,35.606,4,27.901_141,27.901_4,4.4365,199.445,0.03318,1.98884,0.00976,0.00586,0.01561,0.18932,2039.01,#N/A,10.1012,#N/A,485,Plate4,GOMECC2021_Plate4,83,C11,141_4,WBTSRHB,RB2103,2021-10-20,17:05+00:00,25.574_84.843,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CATOCHE_Sta115_DCM_B,B,GOMECC4_388,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/15/2021,12:40-04:00,,Sta115,CATOCHE,21.948,86.992,10,DCM,6,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,26.317,7.99815,36.464,10,26.3169999999999_115,26.3169999999999_10,4.3158,189.373,0.08873,1.77269,0.00975,0.04388,0.05363,0.3169,2101.92,372.34,7.99815,201.951,388,Plate4,GOMECC2021_Plate4,84,D11,115_10,WBTSRHB,RB2103,2021-10-15,16:47+00:00,21.948_86.992,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_TAMPA_Sta10_Deep_C,C,GOMECC4_035,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,AM cast,9/17/2021,17:27-04:00,,Sta10,TAMPA,26.221,85.665,3241,Deep,1,2720,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,4.394,7.70998,34.976,3287,4.394_10,4.394_3241,4.6699,219.812,1.47328,23.8352,21.6804,0.02441,21.7048,0.41396,2192.95,795.82,7.70998,110.654,35,Plate4,GOMECC2021_Plate4,85,E11,10_3241,WBTSRHB,RB2103,2021-09-17,23:23+00:00,26.221_85.665,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Do not have own eD A bottles at the deep sites. Have to combine deep water from two bottles (1+2). Pick 1 bottle for CTD metadata.,
GOMECC4_CATOCHE_Sta107_DCM_A,A,GOMECC4_369,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/14/2021,13:47-04:00,,Sta107,CATOCHE,23.088,86.273,99,DCM,15,2080,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.476,8.04436,36.413,100,27.476_107,27.476_99,4.1368,186.112,0.04194,1.14613,0.14241,0.08096,0.22337,0.13071,2068.04,323.29,8.04436,217.086,369,Plate5,GOMECC2021_Plate5,83,C11,107_99,WBTSRHB,RB2103,2021-10-14,18:16+00:00,23.088_86.273,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 14.
GOMECC4_CATOCHE_Sta107_DCM_C,C,GOMECC4_371,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/14/2021,13:47-04:00,,Sta107,CATOCHE,23.088,86.273,99,DCM,15,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.476,8.04436,36.413,100,27.476_107,27.476_99,4.1368,186.112,0.04194,1.14613,0.14241,0.08096,0.22337,0.13071,2068.04,323.29,8.04436,217.086,371,Plate5,GOMECC2021_Plate5,84,D11,107_99,WBTSRHB,RB2103,2021-10-14,18:16+00:00,23.088_86.273,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CATOCHE_Sta107_DCM_B,B,GOMECC4_370,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/14/2021,13:47-04:00,,Sta107,CATOCHE,23.088,86.273,99,DCM,15,1960,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.476,8.04436,36.413,100,27.476_107,27.476_99,4.1368,186.112,0.04194,1.14613,0.14241,0.08096,0.22337,0.13071,2068.04,323.29,8.04436,217.086,370,Plate5,GOMECC2021_Plate5,85,E11,107_99,WBTSRHB,RB2103,2021-10-14,18:16+00:00,23.088_86.273,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_FLSTRAITS_Sta121_DCM_A,A,GOMECC4_417,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/17/2021,14:30-04:00,,Sta121,FLSTRAITS,24.4,80.625,91,DCM,7,2080,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,26.216,8.00997,36.63,91,26.2159999999999_121,26.2159999999999_91,3.8966,172.937,0.10627,1.34444,1.4351,0.14429,1.57939,0.20961,2096,#N/A,8.00997,205.79,417,Plate5,GOMECC2021_Plate5,86,F11,121_91,WBTSRHB,RB2103,2021-10-17,18:50+00:00,24.4_80.625,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 6.
GOMECC4_FLSTRAITS_Sta123_DCM_C,C,GOMECC4_437,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/17/2021,19:06-04:00,,Sta123,FLSTRAITS,24.735,80.622,30,DCM,9,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.085,8.09044,35.719,30,29.085_123,29.085_30,4.3873,194.42,0.03707,1.2878,0.04195,0.00878,0.05073,0.21854,2029.36,#N/A,8.09044,230.459,437,Plate5,GOMECC2021_Plate5,87,G11,123_30,WBTSRHB,RB2103,2021-10-17,23:09+00:00,24.735_80.622,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_FLSTRAITS_Sta123_DCM_A,A,GOMECC4_435,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/17/2021,19:06-04:00,,Sta123,FLSTRAITS,24.735,80.622,30,DCM,9,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.085,8.09044,35.719,30,29.085_123,29.085_30,4.3873,194.42,0.03707,1.2878,0.04195,0.00878,0.05073,0.21854,2029.36,#N/A,8.09044,230.459,435,Plate5,GOMECC2021_Plate5,88,H11,123_30,WBTSRHB,RB2103,2021-10-17,23:09+00:00,24.735_80.622,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 8.
GOMECC4_CAPECORAL_Sta131_Deep_C,C,GOMECC4_443,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/19/2021,12:31-04:00,,Sta131,CAPECORAL,26.729,83.101,33,Deep,2,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.447,8.06458,35.987,34,28.447_131,28.447_33,4.2548,191.296,0.04584,2.89382,0.2136,0.01463,0.22823,0.29065,2055.71,#N/A,8.06458,215.528,443,Plate5,GOMECC2021_Plate5,89,A12,131_33,WBTSRHB,RB2103,2021-10-19,16:38+00:00,26.729_83.101,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CANCUN_Sta118_Surface_A,A,GOMECC4_408,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/15/2021,22:00-04:00,,Sta118,CANCUN,21.633,86.242,2,Surface,21,2060,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.578,8.08959,36.033,2,29.578_118,29.578_2,4.349,197.409,0.02926,2.20321,0.01853,0,0.01853,0.19701,2021.2,288.53,8.08959,230.132,408,Plate5,GOMECC2021_Plate5,90,B12,118_2,WBTSRHB,RB2103,2021-10-16,2:37+00:00,21.633_86.242,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 19.
GOMECC4_CAPECORAL_Sta131_Deep_B,B,GOMECC4_442,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/19/2021,12:31-04:00,,Sta131,CAPECORAL,26.729,83.101,33,Deep,2,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.447,8.06458,35.987,34,28.447_131,28.447_33,4.2548,191.296,0.04584,2.89382,0.2136,0.01463,0.22823,0.29065,2055.71,#N/A,8.06458,215.528,442,Plate5,GOMECC2021_Plate5,91,C12,131_33,WBTSRHB,RB2103,2021-10-19,16:38+00:00,26.729_83.101,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CANCUN_Sta118_Surface_C,C,GOMECC4_410,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/15/2021,22:00-04:00,,Sta118,CANCUN,21.633,86.242,2,Surface,21,1880,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.578,8.08959,36.033,2,29.578_118,29.578_2,4.349,197.409,0.02926,2.20321,0.01853,0,0.01853,0.19701,2021.2,288.53,8.08959,230.132,410,Plate5,GOMECC2021_Plate5,92,D12,118_2,WBTSRHB,RB2103,2021-10-16,2:37+00:00,21.633_86.242,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Bag leaked.,
GOMECC4_CANCUN_Sta118_Surface_B,B,GOMECC4_409,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/15/2021,22:00-04:00,,Sta118,CANCUN,21.633,86.242,2,Surface,21,2100,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.578,8.08959,36.033,2,29.578_118,29.578_2,4.349,197.409,0.02926,2.20321,0.01853,0,0.01853,0.19701,2021.2,288.53,8.08959,230.132,409,Plate5,GOMECC2021_Plate5,93,E12,118_2,WBTSRHB,RB2103,2021-10-16,2:37+00:00,21.633_86.242,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CAPECORAL_Sta131_Deep_A,A,GOMECC4_441,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/19/2021,12:31-04:00,,Sta131,CAPECORAL,26.729,83.101,33,Deep,2,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.447,8.06458,35.987,34,28.447_131,28.447_33,4.2548,191.296,0.04584,2.89382,0.2136,0.01463,0.22823,0.29065,2055.71,#N/A,8.06458,215.528,441,Plate5,GOMECC2021_Plate5,94,F12,131_33,WBTSRHB,RB2103,2021-10-19,16:38+00:00,26.729_83.101,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Mid-depth = 25 m.,Bottle 1.
GOMECC4_CATOCHE_Sta115_DCM_A,A,GOMECC4_387,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/15/2021,12:40-04:00,,Sta115,CATOCHE,21.948,86.992,10,DCM,6,2060,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,26.317,7.99815,36.464,10,26.3169999999999_115,26.3169999999999_10,4.3158,189.373,0.08873,1.77269,0.00975,0.04388,0.05363,0.3169,2101.92,372.34,7.99815,201.951,387,Plate4,GOMECC2021_Plate4,86,F11,115_10,WBTSRHB,RB2103,2021-10-15,16:47+00:00,21.948_86.992,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 4.
GOMECC4_TAMPA_Sta10_DCM_B,B,GOMECC4_037,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/17/2021,17:27-04:00,,Sta10,TAMPA,26.221,85.665,58,DCM,21,1860,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,25.325,8.02253,36.514,59,25.325_10,25.325_58,4.3651,190.625,0.06339,1.4385,0.46227,0.39985,0.86212,0.49933,2096.31,351,8.02253,205.858,37,Plate4,GOMECC2021_Plate4,87,G11,10_58,WBTSRHB,RB2103,2021-09-17,23:23+00:00,26.221_85.665,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CAPECORAL_Sta141_Deep_A,A,GOMECC4_477,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/20/2021,12:47-04:00,,Sta141,CAPECORAL,25.574,84.843,3326,Deep,1,1900,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,4.406,7.70906,34.977,3375,4.406_141,4.406_3326,4.6785,217.425,1.45377,24.1605,21.6337,0.00391,21.6376,0.12595,2190.54,#N/A,7.70906,#N/A,477,Plate4,GOMECC2021_Plate4,88,H11,141_3326,WBTSRHB,RB2103,2021-10-20,17:05+00:00,25.574_84.843,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Not enough water for eDNA. Combined bottles 1+2. Pick bottle 1 for CTD metadata.,
GOMECC4_CAPECORAL_Sta135_DCM_B,B,GOMECC4_463,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/19/2021,21:35-04:00,,Sta135,CAPECORAL,26.259,83.806,67,DCM,4,1960,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,22.321,7.95478,36.475,68,22.3209999999999_135,22.3209999999999_67,3.898,168.225,0.11992,2.62649,2.0542,0.20084,2.25504,0.06045,2133,#N/A,7.95478,188.919,463,Plate4,GOMECC2021_Plate4,89,A12,135_67,WBTSRHB,RB2103,2021-10-20,1:45+00:00,26.259_83.806,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CAPECORAL_Sta135_Deep_A,A,GOMECC4_459,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/19/2021,21:35-04:00,,Sta135,CAPECORAL,26.259,83.806,87,Deep,2,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,21.631,7.93004,36.509,88,21.631_135,21.631_87,3.4114,156.877,0.21838,3.11387,3.54576,0.18718,3.73294,0.07019,2144.54,#N/A,7.93004,181.117,459,Plate4,GOMECC2021_Plate4,90,B12,135_87,WBTSRHB,RB2103,2021-10-20,1:45+00:00,26.259_83.806,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",DCM = 68 m.,Bottle 1.
GOMECC4_CAPECORAL_Sta135_Deep_B,B,GOMECC4_460,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/19/2021,21:35-04:00,,Sta135,CAPECORAL,26.259,83.806,87,Deep,2,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,21.631,7.93004,36.509,88,21.631_135,21.631_87,3.4114,156.877,0.21838,3.11387,3.54576,0.18718,3.73294,0.07019,2144.54,#N/A,7.93004,181.117,460,Plate4,GOMECC2021_Plate4,91,C12,135_87,WBTSRHB,RB2103,2021-10-20,1:45+00:00,26.259_83.806,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,
GOMECC4_CAPECORAL_Sta135_DCM_A,A,GOMECC4_462,,,,,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/19/2021,21:35-04:00,,Sta135,CAPECORAL,26.259,83.806,67,DCM,4,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,22.321,7.95478,36.475,68,22.3209999999999_135,22.3209999999999_67,3.898,168.225,0.11992,2.62649,2.0542,0.20084,2.25504,0.06045,2133,#N/A,7.95478,188.919,462,Plate4,GOMECC2021_Plate4,92,D12,135_67,WBTSRHB,RB2103,2021-10-20,1:45+00:00,26.259_83.806,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 3.
